name,songname,anilist,type,link
Kinoko Inu,Kinokoinu,177581,OP,https://v.animethemes.moe/KinokuInu-OP1v3.webm
Kinoko Inu,Heart b-b-beat!!,177581,ED,https://v.animethemes.moe/KinokuInu-ED1.webm
Kinoko Inu,Heart b-b-beat!!,177581,ED,https://v.animethemes.moe/KinokuInu-ED1v2.webm
Hitoribocchi no Isekai Kouryaku,ODD NUMBER,173693,OP,https://v.animethemes.moe/HitoribocchiNoIsekaiKouryaku-OP1.webm
Hitoribocchi no Isekai Kouryaku,Hello to Goodbye,173693,ED,https://v.animethemes.moe/HitoribocchiNoIsekaiKouryaku-ED1.webm
Hitoribocchi no Isekai Kouryaku,Hello to Goodbye,173693,ED,https://v.animethemes.moe/HitoribocchiNoIsekaiKouryaku-ED1v2.webm
"Sayounara Ryuusei, Konnichiwa Jinsei",Together Forever,176053,OP,https://v.animethemes.moe/SayonaraRyuuseiKonnichiwaJinsei-OP1.webm
"Sayounara Ryuusei, Konnichiwa Jinsei",Kimi to Mita Keshiki,176053,ED,https://v.animethemes.moe/SayonaraRyuuseiKonnichiwaJinsei-ED1.webm
Mecha-ude (TV),VORTEX,154673,OP,https://v.animethemes.moe/MechaUde-OP1.webm
Mecha-ude (TV),karma,154673,ED1,https://v.animethemes.moe/MechaUde-ED1.webm
Mecha-ude (TV),arma,154673,ED2,https://v.animethemes.moe/MechaUde-ED2.webm
Trillion Game,Beat the odds,169315,OP,https://v.animethemes.moe/TrillionGame-OP1.webm
Trillion Game,Unbelievable,169315,ED,https://v.animethemes.moe/TrillionGame-ED1.webm
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,Iranai mono,171637,OP,https://v.animethemes.moe/RurouniKenshin2023S2-OP1.webm
Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,Suikou Setten,171637,ED,https://v.animethemes.moe/RurouniKenshin2023S2-ED1.webm
Sword Art Online Alternative: Gun Gale Online II,Little Dancer,167141,ED1,https://v.animethemes.moe/SwordArtOnlineGunGaleOnlineS2-ED1.webm
Sword Art Online Alternative: Gun Gale Online II,GG,167141,OP,https://v.animethemes.moe/SwordArtOnlineGunGaleOnlineS2-OP1.webm
Sword Art Online Alternative: Gun Gale Online II,Toxic,167141,ED2,https://v.animethemes.moe/SwordArtOnlineGunGaleOnlineS2-ED2.webm
Sword Art Online Alternative: Gun Gale Online II,Overclock,167141,ED3,https://v.animethemes.moe/SwordArtOnlineGunGaleOnlineS2-ED3.webm
Sword Art Online Alternative: Gun Gale Online II,Oh UnHappy Day,167141,ED4,https://v.animethemes.moe/SwordArtOnlineGunGaleOnlineS2-ED4.webm
Kabushikigaisha Magi-Lumière,Order Made,171025,OP,https://v.animethemes.moe/KabushikigaishaMagiLumiere-OP1.webm
Kabushikigaisha Magi-Lumière,Workout,171025,ED,https://v.animethemes.moe/KabushikigaishaMagiLumiere-ED1.webm
The iDOLM@STER Shiny Colors 2nd Season,Prism Flare,175533,OP,https://v.animethemes.moe/IdolmasterShinyColorsS2-OP1.webm
The iDOLM@STER Shiny Colors 2nd Season,Wandering Dream Chaser,175533,ED,https://v.animethemes.moe/IdolmasterShinyColorsS2-ED1.webm
Mahoutsukai ni Narenakatta Onnanoko no Hanashi,Collage,107372,OP,https://v.animethemes.moe/Mahonare-OP1.webm
Mahoutsukai ni Narenakatta Onnanoko no Hanashi,Collage,107372,OP,https://v.animethemes.moe/Mahonare-OP1v2.webm
Mahoutsukai ni Narenakatta Onnanoko no Hanashi,Collage,107372,OP,https://v.animethemes.moe/Mahonare-OP1v3.webm
Mahoutsukai ni Narenakatta Onnanoko no Hanashi,Shunkan Saidai Fuusoku,107372,ED,https://v.animethemes.moe/Mahonare-ED1.webm
Goukon ni Ittara Onna ga Inakatta Hanashi,Merry-Go-Round Time,169931,OP,https://v.animethemes.moe/GoukonNiIttara-OP1.webm
Goukon ni Ittara Onna ga Inakatta Hanashi,Ou-sama Daare da,169931,ED,https://v.animethemes.moe/GoukonNiIttara-ED1.webm
Ooi! Tonbo 2nd Season,Seven pieces,178729,OP,https://v.animethemes.moe/OoiTonboS2-OP1.webm
Ooi! Tonbo 2nd Season,Kachitaku Nacchatta ne,178729,ED1,https://v.animethemes.moe/OoiTonboS2-ED1.webm
Ooi! Tonbo 2nd Season,Let's Swing,178729,ED2,https://v.animethemes.moe/OoiTonboS2-ED2.webm
Bleach: Sennen Kessen-hen - Soukoku-tan,Kotoba ni Sezu Tomo,169755,OP,https://v.animethemes.moe/Bleach2024-OP1.webm
Bleach: Sennen Kessen-hen - Soukoku-tan,MONOCHROME,169755,ED,https://v.animethemes.moe/Bleach2024-ED1.webm
Hyakushou Kizoku 2nd Season,Chouaizoku,171689,ED,https://v.animethemes.moe/HyakushouKizokuS2-ED1.webm
Ao no Exorcist: Yuki no Hate-hen,RE RESCUE,176311,OP,https://v.animethemes.moe/AoNoExorcistS4-OP1.webm
Ao no Exorcist: Yuki no Hate-hen,Tsurara,176311,ED,https://v.animethemes.moe/AoNoExorcistS4-ED1.webm
Blue Lock vs. U-20 Japan,Boujaku no Charisma,163146,OP,https://v.animethemes.moe/BlueLockS2-OP1.webm
Blue Lock vs. U-20 Japan,One,163146,ED,https://v.animethemes.moe/BlueLockS2-ED1.webm
Kimi wa Meido-sama.,Otozure,172190,OP,https://v.animethemes.moe/KimiWaMeidoSama-OP1.webm
Kimi wa Meido-sama.,Hyoujou Sabun,172190,ED,https://v.animethemes.moe/KimiWaMeidoSama-ED1.webm
Chi.: Chikyuu no Undou ni Tsuite,Kaijuu,151514,OP,https://v.animethemes.moe/ChikyuuChi-OP1.webm
Chi.: Chikyuu no Undou ni Tsuite,Kaijuu,151514,OP,https://v.animethemes.moe/ChikyuuChi-OP1v2.webm
Chi.: Chikyuu no Undou ni Tsuite,Aporia,151514,ED,https://v.animethemes.moe/ChikyuuChi-ED1.webm
Chi.: Chikyuu no Undou ni Tsuite,Aporia,151514,ED,https://v.animethemes.moe/ChikyuuChi-ED1v2.webm
Chi.: Chikyuu no Undou ni Tsuite,Aporia,151514,ED,https://v.animethemes.moe/ChikyuuChi-ED1v3.webm
Chi.: Chikyuu no Undou ni Tsuite,Aporia,151514,ED,https://v.animethemes.moe/ChikyuuChi-ED1v4.webm
Chi.: Chikyuu no Undou ni Tsuite,Aporia,151514,ED,https://v.animethemes.moe/ChikyuuChi-ED1v5.webm
"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",Saikyou? Saikou! Brave My Heart,174043,OP,https://v.animethemes.moe/SonoChiyushi-OP1.webm
"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",Only,174043,ED,https://v.animethemes.moe/SonoChiyushi-ED1.webm
"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",Only,174043,ED,https://v.animethemes.moe/SonoChiyushi-ED1v2.webm
Punirunes Puni 2,Puni Puni PuniRunes Punix Version,179292,ED,https://v.animethemes.moe/PunirunesS2-ED1.webm
Ranma ½ (2024),Iinazukkyun,178533,OP,https://v.animethemes.moe/Ranma2024-OP1.webm
Ranma ½ (2024),Iinazukkyun,178533,OP,https://v.animethemes.moe/Ranma2024-OP1v2.webm
Ranma ½ (2024),Anta Nante.,178533,ED,https://v.animethemes.moe/Ranma2024-ED1.webm
Ranma ½ (2024),Anta Nante.,178533,ED,https://v.animethemes.moe/Ranma2024-ED1v2.webm
Kami no Tou: Koubou-sen,NIGHT,153406,OP,https://v.animethemes.moe/KamiNoTouS2KoubouSen-OP1.webm
Kami no Tou: Koubou-sen,Falling Up,153406,ED,https://v.animethemes.moe/KamiNoTouS2KoubouSen-ED1.webm
"Tsuma, Shougakusei ni Naru.",Ai no Reunion,162785,OP,https://v.animethemes.moe/TsumaSho-OP1.webm
"Tsuma, Shougakusei ni Naru.",Hidamari,162785,ED,https://v.animethemes.moe/TsumaSho-ED1.webm
"Tsuma, Shougakusei ni Naru.",Hidamari,162785,ED,https://v.animethemes.moe/TsumaSho-ED1v2.webm
Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,MMH,176292,OP,https://v.animethemes.moe/NanatsuNoTaizaiMokushirokuNoYonkishiS2-OP1.webm
Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,Akairo,176292,ED,https://v.animethemes.moe/NanatsuNoTaizaiMokushirokuNoYonkishiS2-ED1.webm
Puniru wa Kawaii Slime,Gyumu!,171400,OP,https://v.animethemes.moe/Puniru-OP1.webm
Puniru wa Kawaii Slime,Show,171400,ED,https://v.animethemes.moe/Puniru-ED1.webm
MF Ghost 2nd Season,ROCK ME KISS ME feat. MOTSU,171642,OP,https://v.animethemes.moe/MFGhostS2-OP1.webm
MF Ghost 2nd Season,Side U (Prod. AmPm),171642,ED,https://v.animethemes.moe/MFGhostS2-ED1.webm
Nageki no Bourei wa Intai shitai,Kattou Tomorrow,175019,OP,https://v.animethemes.moe/NagekiNoBourei-OP1.webm
Nageki no Bourei wa Intai shitai,Scream!,175019,ED,https://v.animethemes.moe/NagekiNoBourei-ED1.webm
Love Live! Superstar!! 3rd Season,Let's be ONE,155502,OP,https://v.animethemes.moe/LoveLiveSuperstarS3-OP1.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED1,https://v.animethemes.moe/LoveLiveSuperstarS3-ED1.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED2,https://v.animethemes.moe/LoveLiveSuperstarS3-ED2.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED3,https://v.animethemes.moe/LoveLiveSuperstarS3-ED3.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED4,https://v.animethemes.moe/LoveLiveSuperstarS3-ED4.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED5,https://v.animethemes.moe/LoveLiveSuperstarS3-ED5.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED6,https://v.animethemes.moe/LoveLiveSuperstarS3-ED6.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED7,https://v.animethemes.moe/LoveLiveSuperstarS3-ED7.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED8,https://v.animethemes.moe/LoveLiveSuperstarS3-ED8.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED9,https://v.animethemes.moe/LoveLiveSuperstarS3-ED9.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED10,https://v.animethemes.moe/LoveLiveSuperstarS3-ED10.webm
Love Live! Superstar!! 3rd Season,DAISUKI FULL POWER,155502,ED11,https://v.animethemes.moe/LoveLiveSuperstarS3-ED11.webm
Love Live! Superstar!! 3rd Season,Hajimari wa Kimi no Sora ~11 Ver.~,155502,ED12,https://v.animethemes.moe/LoveLiveSuperstarS3-ED12.webm
Murai no Koi,Henshin,150930,OP,https://v.animethemes.moe/MuraiNoKoi-OP1.webm
Murai no Koi,Suko.,150930,ED,https://v.animethemes.moe/MuraiNoKoi-ED1.webm
Haigakura,Chaser,168537,OP,https://v.animethemes.moe/Haigakura-OP1.webm
Haigakura,Phoenix,168537,ED,https://v.animethemes.moe/Haigakura-ED1.webm
Hoshifuru Oukoku no Nina,nina,171038,OP,https://v.animethemes.moe/HoshiNina-OP1.webm
Hoshifuru Oukoku no Nina,Hoshi no Dengon,171038,ED,https://v.animethemes.moe/HoshiNina-ED1.webm
Raise wa Tanin ga Ii,UNDER and OVER,170468,OP,https://v.animethemes.moe/RaiseTanin-OP1.webm
Raise wa Tanin ga Ii,Nani Warotonnen,170468,ED,https://v.animethemes.moe/RaiseTanin-ED1.webm
Kamonohashi Ron no Kindan Suiri 2nd Season,Feedback wo Narashite,172355,OP,https://v.animethemes.moe/KamonohashiRonS2-OP1.webm
Kamonohashi Ron no Kindan Suiri 2nd Season,Labyrinth,172355,ED,https://v.animethemes.moe/KamonohashiRonS2-ED1.webm
Natsume Yuujinchou Shichi,Alca,166611,OP,https://v.animethemes.moe/NatsumeYuujinchouShichi-OP1.webm
Natsume Yuujinchou Shichi,Komari Warai,166611,ED,https://v.animethemes.moe/NatsumeYuujinchouShichi-ED1.webm
Seirei Gensouki 2,Auftakt,141182,OP,https://v.animethemes.moe/SeireiGensoukiS2-OP1.webm
Seirei Gensouki 2,Harumachi Uta,141182,ED,https://v.animethemes.moe/SeireiGensoukiS2-ED1.webm
Youkai Gakkou no Sensei Hajimemashita!,Ebizori Turn!,171545,OP,https://v.animethemes.moe/Yohaji-OP1.webm
Youkai Gakkou no Sensei Hajimemashita!,Bokurashisa,171545,ED,https://v.animethemes.moe/Yohaji-ED1.webm
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,gradation,164299,ED,https://v.animethemes.moe/Yarinaoshi-ED1.webm
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,Awaku Kasuka,164299,OP,https://v.animethemes.moe/Yarinaoshi-OP1.webm
NegaPosi Angler,Ito,179919,OP,https://v.animethemes.moe/NegaPosiAngler-OP1.webm
NegaPosi Angler,Shounin Yokkyuu,179919,ED,https://v.animethemes.moe/NegaPosiAngler-ED1.webm
NegaPosi Angler,Shounin Yokkyuu,179919,ED,https://v.animethemes.moe/NegaPosiAngler-ED1v2.webm
"Kekkon suru tte, Hontou desu ka",Kirakira,165790,OP,https://v.animethemes.moe/Kekkon365DaysWedding-OP1.webm
"Kekkon suru tte, Hontou desu ka",Tsumari wa,165790,ED,https://v.animethemes.moe/Kekkon365DaysWedding-ED1.webm
Touhai: Ura Rate Mahjong Touhai Roku,Gambling Hall,173263,OP,https://v.animethemes.moe/Touhai-OP1.webm
Touhai: Ura Rate Mahjong Touhai Roku,Plastic Showcase,173263,ED,https://v.animethemes.moe/Touhai-ED1.webm
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",QUEEN,176508,OP,https://v.animethemes.moe/ShangrilaFrontierS2-OP1.webm
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",Yamiyo no Dancer - Dancer in the Dark Night,176508,ED,https://v.animethemes.moe/ShangrilaFrontierS2-ED1.webm
Bananya: Around the World,Across Universe,180599,ED,https://v.animethemes.moe/BananyaAroundTheWorld-ED1.webm
Arifureta Shokugyou de Sekai Saikyou Season 3,Unending Wish,154473,OP1,https://v.animethemes.moe/ArifuretaS3-OP1.webm
Arifureta Shokugyou de Sekai Saikyou Season 3,The other story,154473,ED1,https://v.animethemes.moe/ArifuretaS3-ED1.webm
Houkago Shounen Hanako-kun Part 2,Koi! Koi Koi,170893,ED,https://v.animethemes.moe/HoukagoShounenHanakoKun-ED1.webm
Elf-san wa Yaserarenai. Specials,Fried☆Pride,179126,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1v6.webm
Elf-san wa Yaserarenai. Specials,Minna DE Diet,179126,ED,https://v.animethemes.moe/ElfSanWaYaserarenai-ED8.webm
Dragon Ball Daima,Jaka☆Jaan,170083,OP,https://v.animethemes.moe/DragonBallDaima-OP1.webm
Dragon Ball Daima,NAKAMA,170083,ED,https://v.animethemes.moe/DragonBallDaima-ED1.webm
Ao no Miburo,Ao,169258,OP,https://v.animethemes.moe/AoNoMiburo-OP1.webm
Ao no Miburo,UNBREAKABLE,169258,ED,https://v.animethemes.moe/AoNoMiburo-ED1.webm
Maou 2099,Hollow,163135,OP,https://v.animethemes.moe/Maou2099-OP1.webm
Maou 2099,Hollow,163135,OP,https://v.animethemes.moe/Maou2099-OP1v2.webm
Maou 2099,Spira,163135,ED,https://v.animethemes.moe/Maou2099-ED1.webm
One Piece Fan Letter,We go! ~Mugiwara no Ichimi ver.~,182469,ED,https://v.animethemes.moe/OnePieceFanLetter-ED1.webm
One Piece: Gyojin Tou-hen,We go! ~Mugiwara no Ichimi ver.~,183423,OP,https://v.animethemes.moe/OnePieceGyojinTouHen-OP1.webm
One Piece: Gyojin Tou-hen,Sailing,183423,ED,https://v.animethemes.moe/OnePieceGyojinTouHen-ED1.webm
Beastars Final Season,Into the world,136880,OP,https://v.animethemes.moe/BeastarsS3-OP1.webm
Beastars Final Season,Feel Like This,136880,ED1,https://v.animethemes.moe/BeastarsS3-ED1.webm
Beastars Final Season,Rock 'n' Roll Dragon,136880,ED2,https://v.animethemes.moe/BeastarsS3-ED2.webm
Hamidashi Creative,"Hayo, New World.",169098,ED,https://v.animethemes.moe/HamidashiCreative-ED1.webm
"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita",Baby love! Baby please!,171019,OP,https://v.animethemes.moe/IsekaiNoYu-OP1.webm
