name,songname,anilist,type,link
Dead Mount Death Play Part 2,Scrap Art,162803,OP,https://v.animethemes.moe/DeadMountDeathPlayPart2-OP1.webm
Dead Mount Death Play Part 2,Scrap Art,162803,OP,https://v.animethemes.moe/DeadMountDeathPlayPart2-OP1v2.webm
Dead Mount Death Play Part 2,Hope,162803,ED,https://v.animethemes.moe/DeadMountDeathPlayPart2-ED1.webm
Houkago Shounen Hanako-kun,Koi! Koi Koi,159074,ED,https://v.animethemes.moe/HoukagoShounenHanakoKun-ED1.webm
Dr. Stone: New World Part 2,Haruka,162670,OP,https://v.animethemes.moe/DrStoneS3Part2-OP1.webm
Dr. Stone: New World Part 2,Haruka,162670,OP,https://v.animethemes.moe/DrStoneS3Part2-OP1v2.webm
Dr. Stone: New World Part 2,Suki ni Shina yo,162670,ED,https://v.animethemes.moe/DrStoneS3Part2-ED1.webm
Dr. Stone: New World Part 2,Suki ni Shina yo,162670,ED,https://v.animethemes.moe/DrStoneS3Part2-ED1v2.webm
Undead Unluck,01,154116,OP,https://v.animethemes.moe/UndeadUnluck-OP1.webm
Undead Unluck,know me...,154116,ED,https://v.animethemes.moe/UndeadUnluck-ED1.webm
Hikikomari Kyuuketsuki no Monmon,Red Liberation,159808,OP,https://v.animethemes.moe/Hikikomari-OP1.webm
Hikikomari Kyuuketsuki no Monmon,Nemurenai feat. Tomori Kusunoki,159808,ED,https://v.animethemes.moe/Hikikomari-ED1.webm
Kikansha no Mahou wa Tokubetsu desu,GET BACK,163142,OP,https://v.animethemes.moe/KikanshaNoMahou-OP1.webm
Kikansha no Mahou wa Tokubetsu desu,6 wo Naderu,163142,ED,https://v.animethemes.moe/KikanshaNoMahou-ED1.webm
Buta no Liver wa Kanetsu Shiro,Watashi ga Warau Riyuu wa,142599,OP,https://v.animethemes.moe/Butaliver-OP1.webm
Buta no Liver wa Kanetsu Shiro,Hitori ja Nai yo,142599,ED,https://v.animethemes.moe/Butaliver-ED1.webm
Potion-danomi de Ikinobimasu!,tailwind,161992,OP,https://v.animethemes.moe/PotionDanomi-OP1.webm
Potion-danomi de Ikinobimasu!,Love is a potion,161992,ED,https://v.animethemes.moe/PotionDanomi-ED1.webm
The iDOLM@STER Million Live!,Rat A Tat!!!,120755,OP,https://v.animethemes.moe/IdolmasterMillionLive-OP1.webm
The iDOLM@STER Million Live!,Seven Count,120755,ED1,https://v.animethemes.moe/IdolmasterMillionLive-ED1.webm
The iDOLM@STER Million Live!,Umikaze to Castanet,120755,ED2,https://v.animethemes.moe/IdolmasterMillionLive-ED2.webm
The iDOLM@STER Million Live!,catch my feeling,120755,ED3,https://v.animethemes.moe/IdolmasterMillionLive-ED3.webm
Kusuriya no Hitorigoto,Hana ni Natte,161645,OP,https://v.animethemes.moe/KusuriyaNoHitorigoto-OP1.webm
Kusuriya no Hitorigoto,Aikotoba,161645,ED,https://v.animethemes.moe/KusuriyaNoHitorigoto-ED1.webm
Tensei shitara Slime Datta Ken: Coleus no Yume,Hikari Hanatsu,161802,OP,https://v.animethemes.moe/TensuraColeusNoYume-OP1.webm
Tensei shitara Slime Datta Ken: Coleus no Yume,Kokoro Travel,161802,ED,https://v.animethemes.moe/TensuraColeusNoYume-ED1.webm
Shiguang Dailiren II,VORTEX,136484,OP,https://v.animethemes.moe/ShiguangDailirenS2-OP1.webm
Shiguang Dailiren II,THE TIDES,136484,ED,https://v.animethemes.moe/ShiguangDailirenS2-ED1.webm
Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,Fukashigi no Karte,154967,ED,https://v.animethemes.moe/AobutaMovie2-ED1.webm
"Jashin-chan Dropkick ""Seikimatsu-hen""",Apocalypse Day,164551,OP,https://v.animethemes.moe/JashinChanDropkickSeikimatsuHen-OP1.webm
"Jashin-chan Dropkick ""Seikimatsu-hen""",Tadaima feat. EXILE NESMITH,164551,ED,https://v.animethemes.moe/JashinChanDropkickSeikimatsuHen-ED1.webm
Blue Lock, Judgement, 137822, OP, https://animethemes.moe/anime/blue_lock/OP2
Blue Lock, Numbness like a ginger, 137822, ED2, https://animethemes.moe/anime/blue_lock/ED2
Boruto, Shukuen, 97938, OP12, https://animethemes.moe/anime/boruto_naruto_next_generations/OP12
Boruto, Mata ne, 97938, ED23, https://animethemes.moe/anime/boruto_naruto_next_generations/ED23
Detective Conan, RAISE INSIGHT, 235, OP57v1, https://animethemes.moe/anime/detective_conan/OP57
Detective Conan, RAISE INSIGHT, 235, OP57v2, https://animethemes.moe/anime/detective_conan/OP57v2
Detective Conan, Unraveling Love ~Sukoshi no Yuuki~, 235, OP58, https://animethemes.moe/anime/detective_conan/OP58
Detective Conan, Kuufuku (starring VALSHE), 235, ED68, https://animethemes.moe/anime/detective_conan/ED68
Detective Conan, ...and Rescue Me, 235, ED69, https://animethemes.moe/anime/detective_conan/ED69
Boku no Hero Academia 6th Season, Bokura no, 139630, OP2, https://animethemes.moe/anime/boku_no_hero_academia_6th_season/OP2
Boku no Hero Academia 6th Season, Kitakaze, 139630, ED2, https://animethemes.moe/anime/boku_no_hero_academia_6th_season/ED2
Cool Doji Danshi, Warau na!, 147885, OP2, https://animethemes.moe/anime/cool_doji_danshi/OP2
Cool Doji Danshi, Taisetsu, 147885, ED2, https://animethemes.moe/anime/cool_doji_danshi/ED2
Eminence in Shadow, Moonlight Sonata, 130298, ED8, https://animethemes.moe/anime/kage_no_jitsuryokusha_ni_naritakute/ED8
Iruma-kun S3, Tomodachi no Senaka, 139092, ED2, https://animethemes.moe/anime/mairimashita_iruma_kun_3rd_season/ED2
One Piece, Saikou Toutatsuten, 21, OP25, https://animethemes.moe/anime/one_piece/OP25-Original
One Piece, Raise, 21, ED22, https://animethemes.moe/anime/one_piece/ED22-Original
Pokemon Horizons, Dokimeki Diary, 158871, OP1, https://animethemes.moe/anime/pokemon_2023/OP
Pokemon Horizons, Hello, 158871, OP2, https://www.youtube.com/watch?v=mhgoe-nSFvM
Idolish7: Third Beat, SECRET NIGHT, 128890, ED7, https://animethemes.moe/anime/idolish7_third_beat_part_2/ED7
Digimon Ghost Game, Take Me Maybe, 137309, ED6, https://animethemes.moe/anime/digimon_ghost_game/ED6
Yugioh! Go Rush, Shinkirou, 142842, OP1, https://animethemes.moe/anime/yu_gi_oh_go_rush/OPv4
Yugioh! Go Rush, One Way -Fresh Pop Rearrange-, 142842, ED2, https://animethemes.moe/anime/yu_gi_oh_go_rush/EDv2
Yugioh! Go Rush, Tabidachi no Uta, 142842, ED3, https://yugipedia.com/wiki/Song_of_Departure
Eternal Boys, My Way, 146438, OP3, https://www.youtube.com/watch?v=iWrDlFfyWzc
Eternal Boys, Story of Love, 146438, ED3, https://www.youtube.com/watch?v=HjY6rh9h5iI
Eternal Boys, Eternal, 146438, ED4, https://www.youtube.com/watch?v=eUOXjyr3k-0
Beyblade X, Prove, 165159, OP1, https://www.youtube.com/watch?v=rF9GUT_wrbw
Beyblade X, ZOOM ZOOM, 165159, ED1, https://www.youtube.com/watch?v=5AUe3fpTzF8
Dog Signal, Sugar Spot, 160514, ED1, https://www.youtube.com/watch?v=jUzYNxkeyNY
Scott Pilgrim, bloom, 170206, OP1, https://www.youtube.com/watch?v=zbvy0SaW2v4
